,actor_id,outcoming_neighbors_cnt,incoming_neighbors_cnt,neighbors_cnt,outcoming_tx_cnt,incoming_tx_cnt,incoming_minus_outcoming_tx_cnt,address,class
2830,39WQ8caQ9DoUgV8a2746r1VKh1eQLrAL4R,251.0,0.0,251.0,1.0,0.0,-1.0,39WQ8caQ9DoUgV8a2746r1VKh1eQLrAL4R,2
2831,39WaAAzfeVhVUpMTAC15VVFDURoytueH4A,251.0,0.0,251.0,1.0,0.0,-1.0,39WaAAzfeVhVUpMTAC15VVFDURoytueH4A,2
2832,39XDaJiXFS7Kczo8T2BpDTUhbY1ub7vhxh,251.0,0.0,251.0,1.0,0.0,-1.0,39XDaJiXFS7Kczo8T2BpDTUhbY1ub7vhxh,2
2835,39d7VB7jm1KUeiRs2U8sjNaNZGPvVZobog,0.0,389.0,389.0,0.0,1.0,1.0,39d7VB7jm1KUeiRs2U8sjNaNZGPvVZobog,2
2836,39eciDFjov4CWj3FAdgcoU1RWnv4hAn1PE,251.0,0.0,251.0,1.0,0.0,-1.0,39eciDFjov4CWj3FAdgcoU1RWnv4hAn1PE,2
2837,39gKRbuXScd9FiD8xNsKgKR3MH1e7s1gjy,502.0,0.0,502.0,2.0,0.0,-2.0,39gKRbuXScd9FiD8xNsKgKR3MH1e7s1gjy,2
2838,39guavsK2FmM6ykaonCX6wgAWwrHf1iKdW,980.0,0.0,980.0,4.0,0.0,-4.0,39guavsK2FmM6ykaonCX6wgAWwrHf1iKdW,2
2839,39kiSFvjJrd3jq952e5QADHvTLoTeLY51a,251.0,0.0,251.0,1.0,0.0,-1.0,39kiSFvjJrd3jq952e5QADHvTLoTeLY51a,2
2841,39pK9ULehUqA5iHWyDxCs7ixL1mSe6tYhU,84.0,32.0,116.0,3.0,1.0,-2.0,39pK9ULehUqA5iHWyDxCs7ixL1mSe6tYhU,2
2842,39psEf8DrirWNGtJeFkJ7BSMGqZ7PCCeGG,753.0,0.0,753.0,3.0,0.0,-3.0,39psEf8DrirWNGtJeFkJ7BSMGqZ7PCCeGG,2
2843,39sfXSnxxtz9xKmgAnY6gs8dKN718t19kg,502.0,0.0,502.0,2.0,0.0,-2.0,39sfXSnxxtz9xKmgAnY6gs8dKN718t19kg,2
2846,39tmjKzrrWtCJMbbMtzjitHJ5rWUTw8NVE,0.0,104.0,104.0,0.0,1.0,1.0,39tmjKzrrWtCJMbbMtzjitHJ5rWUTw8NVE,2
2847,39uFk1RzGXv4AiwNAkpHUy9HBGc6ayUxEM,251.0,0.0,251.0,1.0,0.0,-1.0,39uFk1RzGXv4AiwNAkpHUy9HBGc6ayUxEM,2
2849,39vw8kriErrZfM67hVcvXr12ELqzr8Mk8w,0.0,201.0,201.0,0.0,2.0,2.0,39vw8kriErrZfM67hVcvXr12ELqzr8Mk8w,2
2852,3ABmGwbfUP5ekSHRVXKn2SjmiqBsKS1Cvt,251.0,0.0,251.0,1.0,0.0,-1.0,3ABmGwbfUP5ekSHRVXKn2SjmiqBsKS1Cvt,2
2853,3ACoXEUWwBDv5tT5dQAjFg1teartPd9Q2U,251.0,0.0,251.0,1.0,0.0,-1.0,3ACoXEUWwBDv5tT5dQAjFg1teartPd9Q2U,2
2855,3AGbi18VAUiKt8NhZqzaiYMXse49oJXkZ9,251.0,0.0,251.0,1.0,0.0,-1.0,3AGbi18VAUiKt8NhZqzaiYMXse49oJXkZ9,2
2856,3AJReB6RuHtek4svL6ucwZZMYTXM1JegCQ,251.0,0.0,251.0,1.0,0.0,-1.0,3AJReB6RuHtek4svL6ucwZZMYTXM1JegCQ,2
2857,3ALHHkmcnyadXJMW7KRqq5f3evXFxeAoq2,7.0,105.0,112.0,2.0,2.0,0.0,3ALHHkmcnyadXJMW7KRqq5f3evXFxeAoq2,2
2858,3AMw2pE9xxXMiNuVzRibagBt1ro7fJfi3x,251.0,0.0,251.0,1.0,0.0,-1.0,3AMw2pE9xxXMiNuVzRibagBt1ro7fJfi3x,2
2859,3ASXxRNgPCaBza9t1ZfoVW5VGsLkKs1C1o,251.0,0.0,251.0,1.0,0.0,-1.0,3ASXxRNgPCaBza9t1ZfoVW5VGsLkKs1C1o,2
2860,3ATUExT52MPMURivLup3EeYuFMHCi6ff47,251.0,0.0,251.0,1.0,0.0,-1.0,3ATUExT52MPMURivLup3EeYuFMHCi6ff47,2
2861,3ATizTpxyQUVABJgCAympqxgaNzqfyGXCX,0.0,103.0,103.0,0.0,1.0,1.0,3ATizTpxyQUVABJgCAympqxgaNzqfyGXCX,2
2862,3AVKJrynBtkBdajFSRxsZqJQWJdaPSRSMx,0.0,103.0,103.0,0.0,1.0,1.0,3AVKJrynBtkBdajFSRxsZqJQWJdaPSRSMx,2
2863,3AYESjLjQTgmQ1VSwHVBhEpz7LziNw24o3,251.0,0.0,251.0,1.0,0.0,-1.0,3AYESjLjQTgmQ1VSwHVBhEpz7LziNw24o3,2
2866,3AckDd1ot9rSiRUCfazd7yufVbCorerWjV,83.0,25.0,108.0,17.0,12.0,-5.0,3AckDd1ot9rSiRUCfazd7yufVbCorerWjV,2
2867,3AfuEFsh1jA4ALMpPmwUAvL2BxmKSTBuBB,251.0,0.0,251.0,1.0,0.0,-1.0,3AfuEFsh1jA4ALMpPmwUAvL2BxmKSTBuBB,2
2869,3AkcNwhD2RVDwxQ63mywLmQVqRGSSKZsCS,125.0,24.0,149.0,18.0,18.0,0.0,3AkcNwhD2RVDwxQ63mywLmQVqRGSSKZsCS,2
2870,3AkmeasuLRkh3seXiUtSPEQNB6zryJbwDd,502.0,1.0,503.0,2.0,1.0,-1.0,3AkmeasuLRkh3seXiUtSPEQNB6zryJbwDd,2
2872,3AquRaaTAK6ZxcPDaAyTgQ2DbWq1SLftLd,251.0,0.0,251.0,1.0,0.0,-1.0,3AquRaaTAK6ZxcPDaAyTgQ2DbWq1SLftLd,2
2873,3AsPVdyJRzexui9uEifJuDkpnjboTsuGzX,502.0,1.0,503.0,2.0,1.0,-1.0,3AsPVdyJRzexui9uEifJuDkpnjboTsuGzX,2
2874,3Atrsfhhch7ZJSWcvuR3f7sNZuunbysGHR,0.0,266.0,266.0,0.0,1.0,1.0,3Atrsfhhch7ZJSWcvuR3f7sNZuunbysGHR,2
2875,3Av7d3v6LSwvrj3a5apiHTQhWuJMoczKcD,251.0,0.0,251.0,1.0,0.0,-1.0,3Av7d3v6LSwvrj3a5apiHTQhWuJMoczKcD,2
2880,3B8qnfj1R1BtuHaH3TARGUnmU85L9yziYN,0.0,104.0,104.0,0.0,1.0,1.0,3B8qnfj1R1BtuHaH3TARGUnmU85L9yziYN,2
2881,3BASQLn9ZpZeyfBS2WWyCXjtuayKZMYW6M,251.0,0.0,251.0,1.0,0.0,-1.0,3BASQLn9ZpZeyfBS2WWyCXjtuayKZMYW6M,2
2882,3BFXpwJ7APPBEJi6AnN94jTtEPitjVc3xL,251.0,0.0,251.0,1.0,0.0,-1.0,3BFXpwJ7APPBEJi6AnN94jTtEPitjVc3xL,2
2884,3BMEX6jXbsSAQBia9sScjBQboaSQu158Tc,0.0,196.0,196.0,0.0,2.0,2.0,3BMEX6jXbsSAQBia9sScjBQboaSQu158Tc,2
2885,3BMEXMaorb4EAqgYPrddxUpDZXvdQae3Q9,0.0,195.0,195.0,0.0,4.0,4.0,3BMEXMaorb4EAqgYPrddxUpDZXvdQae3Q9,2
2886,3BMEXkr1nDwLrsytRsPKR3nfGKVKB5yD42,0.0,196.0,196.0,0.0,2.0,2.0,3BMEXkr1nDwLrsytRsPKR3nfGKVKB5yD42,2
2887,3BPmvB5Fe9XWg6R3CkW1KXT8iqMgEp4tph,251.0,0.0,251.0,1.0,0.0,-1.0,3BPmvB5Fe9XWg6R3CkW1KXT8iqMgEp4tph,2
2890,3BYfsiKDDf22GSNUZiu5myrYPz5wpyNaa3,12.0,99.0,111.0,1.0,1.0,0.0,3BYfsiKDDf22GSNUZiu5myrYPz5wpyNaa3,2
2891,3BeEqwWiCjVK8PYyT78DwVCSz4CjYVvhjj,0.0,167.0,167.0,0.0,1.0,1.0,3BeEqwWiCjVK8PYyT78DwVCSz4CjYVvhjj,2
2892,3BeKwsqjMXhV2Q2eUDbMkTXQJTAnJeSppx,8.0,98.0,106.0,1.0,1.0,0.0,3BeKwsqjMXhV2Q2eUDbMkTXQJTAnJeSppx,2
2894,3BseMyJNpaLTmETbLD122V65e6YwtXA6Su,0.0,104.0,104.0,0.0,1.0,1.0,3BseMyJNpaLTmETbLD122V65e6YwtXA6Su,2
2896,3ByQAEzuA1N2x1N7ShpcB19zm4CuEVjkGd,251.0,0.0,251.0,1.0,0.0,-1.0,3ByQAEzuA1N2x1N7ShpcB19zm4CuEVjkGd,2
2899,3C5XHfWH67KyNHSb1ZicnE5FGrNEADyeWH,251.0,0.0,251.0,1.0,0.0,-1.0,3C5XHfWH67KyNHSb1ZicnE5FGrNEADyeWH,2
2900,3C72CZRdftK3We6A3djD9PpkQCLg3P8gCM,333.0,1.0,334.0,2.0,1.0,-1.0,3C72CZRdftK3We6A3djD9PpkQCLg3P8gCM,2
2901,3C74xZGQKoUseFqBakNVDmPrzaXSBUBDzL,251.0,0.0,251.0,1.0,0.0,-1.0,3C74xZGQKoUseFqBakNVDmPrzaXSBUBDzL,2
2902,3C9PNjspqjZy9AUgWgVYGXDhpHtcBPGV7X,251.0,0.0,251.0,1.0,0.0,-1.0,3C9PNjspqjZy9AUgWgVYGXDhpHtcBPGV7X,2
2903,3C9V2WJ5457eVP868hjYjCBAAyX7NUqSQN,517.0,3.0,520.0,32.0,34.0,2.0,3C9V2WJ5457eVP868hjYjCBAAyX7NUqSQN,2
2904,3CBYjMEoBZFKQ1BnPRjXWt1hdEfUNEN835,251.0,0.0,251.0,1.0,0.0,-1.0,3CBYjMEoBZFKQ1BnPRjXWt1hdEfUNEN835,2
2905,3CCnfvrrjyXMW9onDoWxkvegmRTaTz4yUF,846.0,1.0,847.0,5.0,1.0,-4.0,3CCnfvrrjyXMW9onDoWxkvegmRTaTz4yUF,2
2906,3CPUCvisvFXWYoJRDv6zjJiq9sLSoQzpLD,0.0,103.0,103.0,0.0,1.0,1.0,3CPUCvisvFXWYoJRDv6zjJiq9sLSoQzpLD,2
2907,3CPcySyRAm9hEEKMMHRJyh4GF2ghaZTfWE,251.0,0.0,251.0,1.0,0.0,-1.0,3CPcySyRAm9hEEKMMHRJyh4GF2ghaZTfWE,2
2908,3CQxe55L3Nfkr9UFhxq8LrDa9M2aWRSXt3,251.0,0.0,251.0,1.0,0.0,-1.0,3CQxe55L3Nfkr9UFhxq8LrDa9M2aWRSXt3,2
2909,3CRrfaG7egUKr3HmmVDH29HMgHAUZ91VVc,270.0,0.0,270.0,2.0,0.0,-2.0,3CRrfaG7egUKr3HmmVDH29HMgHAUZ91VVc,2
2911,3CUjRBz4fp77wQbyEvubTc9LmzW9XX2xch,251.0,0.0,251.0,1.0,0.0,-1.0,3CUjRBz4fp77wQbyEvubTc9LmzW9XX2xch,2
2912,3CVe3RZtkVqRYB4hCezfbYKhete3K2NcBa,251.0,0.0,251.0,1.0,0.0,-1.0,3CVe3RZtkVqRYB4hCezfbYKhete3K2NcBa,2
2913,3CY1EyddNAKAU2z5x51aJaXfrpPjrF17mS,251.0,0.0,251.0,1.0,0.0,-1.0,3CY1EyddNAKAU2z5x51aJaXfrpPjrF17mS,2
2914,3CbH1qj29zFKoLSjthNHPcDWQ57bxpGSth,0.0,288.0,288.0,0.0,1.0,1.0,3CbH1qj29zFKoLSjthNHPcDWQ57bxpGSth,2
2916,3Ccszf1cHpv2QdWjiXffcYpSV4BFC6WoFt,753.0,0.0,753.0,3.0,0.0,-3.0,3Ccszf1cHpv2QdWjiXffcYpSV4BFC6WoFt,2
2917,3Ce7jUQn2RH5Ysdb4VvShoYymZLpkcqaAA,28.0,213.0,241.0,4.0,3.0,-1.0,3Ce7jUQn2RH5Ysdb4VvShoYymZLpkcqaAA,2
2919,3CjgbV8K9qWheTzc498xtmxtNttFd3NaNj,251.0,0.0,251.0,1.0,0.0,-1.0,3CjgbV8K9qWheTzc498xtmxtNttFd3NaNj,2
2922,3CkgHZuSBpUYgyJGUE5spzKiNtziiAt4HC,251.0,0.0,251.0,1.0,0.0,-1.0,3CkgHZuSBpUYgyJGUE5spzKiNtziiAt4HC,2
2924,3Cn8mJvxvgmoE2awY3rf8Waop4NbqHNwjb,251.0,0.0,251.0,1.0,0.0,-1.0,3Cn8mJvxvgmoE2awY3rf8Waop4NbqHNwjb,2
2925,3CpkfpUVqr7kXaMfcqnwjizoQfqraSTmkC,251.0,0.0,251.0,1.0,0.0,-1.0,3CpkfpUVqr7kXaMfcqnwjizoQfqraSTmkC,2
2927,3CrMs8fhWwZVNEf4sZyfwSEHDdURpv2aU1,251.0,0.0,251.0,1.0,0.0,-1.0,3CrMs8fhWwZVNEf4sZyfwSEHDdURpv2aU1,2
2928,3CvLgkNZp5hY6pkZfCMXHHQHNsU4m7FusA,502.0,0.0,502.0,2.0,0.0,-2.0,3CvLgkNZp5hY6pkZfCMXHHQHNsU4m7FusA,2
2929,3CwFFLcNBe3jdpVMRbrQpnX6J2QdydYXDy,0.0,196.0,196.0,0.0,4.0,4.0,3CwFFLcNBe3jdpVMRbrQpnX6J2QdydYXDy,2
2930,3CxThtT6G8mgidqVwZwZuw22igh5eyVwYg,1.0,101.0,102.0,1.0,1.0,0.0,3CxThtT6G8mgidqVwZwZuw22igh5eyVwYg,2
2931,3CzWXVZHvcfAez6FRYZRJNQb2Y16gj3uac,502.0,2.0,504.0,2.0,1.0,-1.0,3CzWXVZHvcfAez6FRYZRJNQb2Y16gj3uac,2
2933,3D2tvBQjVMASFQA6fyLapqbqU2mACcFC4c,82.0,29.0,111.0,1.0,1.0,0.0,3D2tvBQjVMASFQA6fyLapqbqU2mACcFC4c,2
2935,3D4RoNTUiVhA7gx7jo6mNPh2zVPVkmfC1h,251.0,0.0,251.0,1.0,0.0,-1.0,3D4RoNTUiVhA7gx7jo6mNPh2zVPVkmfC1h,2
2936,3D71rPu5pG9pEk5aWMQVZBQnjCRLTTXqqP,251.0,0.0,251.0,1.0,0.0,-1.0,3D71rPu5pG9pEk5aWMQVZBQnjCRLTTXqqP,2
2938,3D9Gi4JsBaFRfyyDHiC3QM4o3zreV6oD4G,278.0,23.0,301.0,12.0,12.0,0.0,3D9Gi4JsBaFRfyyDHiC3QM4o3zreV6oD4G,2
2939,3DEYdnHg7mAobBbj5peojM4i3cgCsXASvE,251.0,0.0,251.0,1.0,0.0,-1.0,3DEYdnHg7mAobBbj5peojM4i3cgCsXASvE,2
2940,3DEpqRGpodBKohKsNAgPePqh3CVKuGekYp,251.0,7.0,258.0,1.0,2.0,1.0,3DEpqRGpodBKohKsNAgPePqh3CVKuGekYp,2
2943,3DJWBGMVhRqkBxgA1GPG5b2RmHg1vuM8KD,251.0,0.0,251.0,1.0,0.0,-1.0,3DJWBGMVhRqkBxgA1GPG5b2RmHg1vuM8KD,2
2944,3DM9eb7FWPV2HWMT9g1CF5YBxFda5HtEpK,251.0,0.0,251.0,1.0,0.0,-1.0,3DM9eb7FWPV2HWMT9g1CF5YBxFda5HtEpK,2
2945,3DP8N3qE53FQUCqvkbeV6FAshMDxYGQFxo,502.0,0.0,502.0,2.0,0.0,-2.0,3DP8N3qE53FQUCqvkbeV6FAshMDxYGQFxo,2
2946,3DPhTa23h7471WcC4o94PoDnAJqYAKUAF2,350.0,1.0,351.0,2.0,1.0,-1.0,3DPhTa23h7471WcC4o94PoDnAJqYAKUAF2,2
2950,3DhMozrA2TLzV8gjWM4JuGqutm3S2asvMX,251.0,0.0,251.0,1.0,0.0,-1.0,3DhMozrA2TLzV8gjWM4JuGqutm3S2asvMX,2
2951,3DjD3jmGFeNSapQ5cCuAXCg7GbfwgwfVgV,251.0,0.0,251.0,1.0,0.0,-1.0,3DjD3jmGFeNSapQ5cCuAXCg7GbfwgwfVgV,2
2952,3Dtm9wL1T9xnmoNUKM9QB24fr2cuPfuhCj,251.0,0.0,251.0,1.0,0.0,-1.0,3Dtm9wL1T9xnmoNUKM9QB24fr2cuPfuhCj,2
2953,3DtrgsQnGcZ7SqGGdMDe9nYfKrNoYWnSyH,753.0,0.0,753.0,3.0,0.0,-3.0,3DtrgsQnGcZ7SqGGdMDe9nYfKrNoYWnSyH,2
2954,3DyrtZtdeUfAX6jXxUGS4r9pxTQKDqBDM3,0.0,107.0,107.0,0.0,2.0,2.0,3DyrtZtdeUfAX6jXxUGS4r9pxTQKDqBDM3,2
2955,3E1asLnQqpNdSaVrcDXxJtYZXggviFhDCE,251.0,2.0,253.0,1.0,2.0,1.0,3E1asLnQqpNdSaVrcDXxJtYZXggviFhDCE,2
2957,3E55cjfkAJLYviKy9Zaq8EPDuiD6AhxmYb,251.0,1.0,252.0,1.0,4.0,3.0,3E55cjfkAJLYviKy9Zaq8EPDuiD6AhxmYb,2
2958,3E5Y6J3gQKKifbVx6icZfubWCiRbJdzef8,246.0,0.0,246.0,1.0,0.0,-1.0,3E5Y6J3gQKKifbVx6icZfubWCiRbJdzef8,2
2961,3EB9695BbTyuxdAKQhj3hHE1NUmy4HqVgH,251.0,0.0,251.0,1.0,0.0,-1.0,3EB9695BbTyuxdAKQhj3hHE1NUmy4HqVgH,2
2962,3EC2dnFRp6CGgbznLPR4HfXmjfP78GAXia,0.0,167.0,167.0,0.0,1.0,1.0,3EC2dnFRp6CGgbznLPR4HfXmjfP78GAXia,2
2963,3EF8d83GD1taCAG21jG72UPSb2UHS4mQHu,251.0,0.0,251.0,1.0,0.0,-1.0,3EF8d83GD1taCAG21jG72UPSb2UHS4mQHu,2
2967,3ENuYxSKqJsPCdFh3RRCiD3jcHXh8ws5qZ,251.0,0.0,251.0,1.0,0.0,-1.0,3ENuYxSKqJsPCdFh3RRCiD3jcHXh8ws5qZ,2
2971,3EV3eGsEVdZxmeszRTwLBGdTr8tNf2nk8K,2.0,100.0,102.0,1.0,2.0,1.0,3EV3eGsEVdZxmeszRTwLBGdTr8tNf2nk8K,2
2972,3EVipiGvwTTiByCYhzvDFZxXKibbxqtYC7,753.0,0.0,753.0,3.0,0.0,-3.0,3EVipiGvwTTiByCYhzvDFZxXKibbxqtYC7,2
2973,3EWmuRZLfKAZRvP2UaT7DRyztsHigTSPdD,502.0,109.0,611.0,2.0,7.0,5.0,3EWmuRZLfKAZRvP2UaT7DRyztsHigTSPdD,2
2975,3EXkaZTkkc6E8rqQntbaJGYdtHoprGGtj4,9.0,99.0,108.0,3.0,1.0,-2.0,3EXkaZTkkc6E8rqQntbaJGYdtHoprGGtj4,2
2977,3Ea7XTBT6PAm3rS8qQW7kBsjEzfzrPAvuq,23.0,184.0,207.0,23.0,25.0,2.0,3Ea7XTBT6PAm3rS8qQW7kBsjEzfzrPAvuq,2
2978,3Eab4nDg6WJ5WR1uvWQirtMzWaA34RQk9s,258.0,32.0,290.0,13.0,16.0,3.0,3Eab4nDg6WJ5WR1uvWQirtMzWaA34RQk9s,2
2979,3EbH8cRysSr5tzW3AuLtbmPeGS6qWjof39,0.0,232.0,232.0,0.0,1.0,1.0,3EbH8cRysSr5tzW3AuLtbmPeGS6qWjof39,2
2981,3Eemgx6VmdHFw2vzxJ9H7tbbQ17fe8xfEW,251.0,0.0,251.0,1.0,0.0,-1.0,3Eemgx6VmdHFw2vzxJ9H7tbbQ17fe8xfEW,2
2982,3EfL897n32n7HQEcnsTvEV8w2vuCUNffK3,0.0,435.0,435.0,0.0,1.0,1.0,3EfL897n32n7HQEcnsTvEV8w2vuCUNffK3,2
2983,3EhUuB3fCj4HdopBUN48ZuUJrnFStbVR1d,251.0,6.0,257.0,1.0,2.0,1.0,3EhUuB3fCj4HdopBUN48ZuUJrnFStbVR1d,2
2986,3EjKmac2UTQjm2HmZBTTxenFiLmt2ySTMm,0.0,104.0,104.0,0.0,1.0,1.0,3EjKmac2UTQjm2HmZBTTxenFiLmt2ySTMm,2
2988,3EmdA4HDyP9mnkbzik66r6yZewZB3em5cx,251.0,0.0,251.0,1.0,0.0,-1.0,3EmdA4HDyP9mnkbzik66r6yZewZB3em5cx,2
2989,3EmtSeEEJEGaX7JKpmuupf5N2F4pQ7vDuM,83.0,33.0,116.0,17.0,15.0,-2.0,3EmtSeEEJEGaX7JKpmuupf5N2F4pQ7vDuM,2
2992,3EsnRsfWkyYSmXZsqnfjncXdKRBiiztj7C,502.0,0.0,502.0,2.0,0.0,-2.0,3EsnRsfWkyYSmXZsqnfjncXdKRBiiztj7C,2
2993,3Eu73oYMaYuyM3tGnET7azC8vztbHRBb9W,0.0,167.0,167.0,0.0,1.0,1.0,3Eu73oYMaYuyM3tGnET7azC8vztbHRBb9W,2
2994,3Ew63RwKxpxXkZkR95tvvjxF3sC7muhGsP,350.0,0.0,350.0,2.0,0.0,-2.0,3Ew63RwKxpxXkZkR95tvvjxF3sC7muhGsP,2
2995,3EyupqXiajdZPnoLwuJ9YtRbbjCSsnNG9e,251.0,0.0,251.0,1.0,0.0,-1.0,3EyupqXiajdZPnoLwuJ9YtRbbjCSsnNG9e,2
2996,3F2mbRczTQKcNsDkif9Zz97kgv4DbJH7sS,107.0,0.0,107.0,2.0,0.0,-2.0,3F2mbRczTQKcNsDkif9Zz97kgv4DbJH7sS,2
2998,3F3KVPrDX6MsBjKveQNBkkunKp1Uai2zvz,87.0,21.0,108.0,15.0,11.0,-4.0,3F3KVPrDX6MsBjKveQNBkkunKp1Uai2zvz,2
2999,3F71eaqd1QMTjvGcMaqX2r6otiHXGt4Gu6,251.0,0.0,251.0,1.0,0.0,-1.0,3F71eaqd1QMTjvGcMaqX2r6otiHXGt4Gu6,2
3003,3FGGe3KGh9GfjhtYFTWVqLEPQ4qqJXWYHR,502.0,0.0,502.0,2.0,0.0,-2.0,3FGGe3KGh9GfjhtYFTWVqLEPQ4qqJXWYHR,2
3004,3FGdDfsaDoM8E6F9AzifEY93PwNZLcSdHw,0.0,314.0,314.0,0.0,1.0,1.0,3FGdDfsaDoM8E6F9AzifEY93PwNZLcSdHw,2
3006,3FLHaRSL5apqAna7kvhRE2tQTVPeRow64a,0.0,196.0,196.0,0.0,2.0,2.0,3FLHaRSL5apqAna7kvhRE2tQTVPeRow64a,2
3007,3FNcZGpp5AXwQJFcLdZA5SiV9y6Gkix2d3,251.0,0.0,251.0,1.0,0.0,-1.0,3FNcZGpp5AXwQJFcLdZA5SiV9y6Gkix2d3,2
3008,3FNmBkdxorsjf7PFBf4d5JEYBybMicbDin,251.0,0.0,251.0,1.0,0.0,-1.0,3FNmBkdxorsjf7PFBf4d5JEYBybMicbDin,2
3011,3FSaNDZRZnCVd3Ezs1BGeL2xkdtjKK3VFw,251.0,0.0,251.0,1.0,0.0,-1.0,3FSaNDZRZnCVd3Ezs1BGeL2xkdtjKK3VFw,2
3012,3FTcKnWDKwgFhn3igoMcEnJkeJ4Lkccbfu,748.0,0.0,748.0,3.0,0.0,-3.0,3FTcKnWDKwgFhn3igoMcEnJkeJ4Lkccbfu,2
3013,3FXoGa9oERw4xjxmpjqERKdMiWEtjL4ciL,251.0,0.0,251.0,1.0,0.0,-1.0,3FXoGa9oERw4xjxmpjqERKdMiWEtjL4ciL,2
3015,3Fbz1SrTzYERA7FeZmrb8S8ANHCD34Hsjv,350.0,0.0,350.0,2.0,0.0,-2.0,3Fbz1SrTzYERA7FeZmrb8S8ANHCD34Hsjv,2
3016,3FeyQwLwJg5sVx2cWKsEwj9jkK4e2wpcho,753.0,1.0,754.0,3.0,1.0,-2.0,3FeyQwLwJg5sVx2cWKsEwj9jkK4e2wpcho,2
3017,3FheWLzf8bkdZajGJwBH6cdM79SWJim2Kr,0.0,167.0,167.0,0.0,1.0,1.0,3FheWLzf8bkdZajGJwBH6cdM79SWJim2Kr,2
3018,3FhoFCBPktQiXeKwoEw1DwaaCWYr4ZF2ZQ,106.0,2.0,108.0,2.0,4.0,2.0,3FhoFCBPktQiXeKwoEw1DwaaCWYr4ZF2ZQ,2
3019,3FjQ254SijDUwV235UcaAjsQhKrqXaeiiM,251.0,0.0,251.0,1.0,0.0,-1.0,3FjQ254SijDUwV235UcaAjsQhKrqXaeiiM,2
3025,3Fp9BzT4VT8fFnHrQoq4PgWn4FAFk4bcaw,251.0,0.0,251.0,1.0,0.0,-1.0,3Fp9BzT4VT8fFnHrQoq4PgWn4FAFk4bcaw,2
3026,3FpdkHzn8ZfX2fATp8HBk1SRHSjraN8bbL,0.0,104.0,104.0,0.0,1.0,1.0,3FpdkHzn8ZfX2fATp8HBk1SRHSjraN8bbL,2
3028,3Fq28aWZf5SCF6VbhPZf9X33XPGS833mKS,280.0,29.0,309.0,16.0,14.0,-2.0,3Fq28aWZf5SCF6VbhPZf9X33XPGS833mKS,2
3032,3FuY3E42k4PcK33QwYWyEXz8jSJVE1ay82,502.0,0.0,502.0,2.0,0.0,-2.0,3FuY3E42k4PcK33QwYWyEXz8jSJVE1ay82,2
3033,3Fv8xg2AD3frdKNrXwtcU1wtRckbdbwYCt,251.0,0.0,251.0,1.0,0.0,-1.0,3Fv8xg2AD3frdKNrXwtcU1wtRckbdbwYCt,2
3034,3Fxz272Fbu8pfwS6YYEuzyJYqs5vGZwbqY,502.0,0.0,502.0,2.0,0.0,-2.0,3Fxz272Fbu8pfwS6YYEuzyJYqs5vGZwbqY,2
3035,3Fzzji5nFaSptmYL8bNsm3KcpYm3qnxqBS,141.0,0.0,141.0,5.0,0.0,-5.0,3Fzzji5nFaSptmYL8bNsm3KcpYm3qnxqBS,2
3041,3G7HLFVq5SvRymZJrRiBFLa3VoNgViukhx,502.0,0.0,502.0,2.0,0.0,-2.0,3G7HLFVq5SvRymZJrRiBFLa3VoNgViukhx,2
3043,3G8xHFfBzZuNoLT4e5Qu7RpazK4K9Zde88,497.0,1.0,498.0,2.0,1.0,-1.0,3G8xHFfBzZuNoLT4e5Qu7RpazK4K9Zde88,2
3044,3GBCEsHbzTVQ96vXFKuNcycqQJ4fGrN2kg,502.0,0.0,502.0,2.0,0.0,-2.0,3GBCEsHbzTVQ96vXFKuNcycqQJ4fGrN2kg,2
3045,3GC5xWtDKxEf1x5NYkAW7cFs6fhvKY1dyk,107.0,1.0,108.0,2.0,1.0,-1.0,3GC5xWtDKxEf1x5NYkAW7cFs6fhvKY1dyk,2
3046,3GD87M8YaxKsmHGdPCoMNNyoRsxdU1z29G,7.0,100.0,107.0,1.0,2.0,1.0,3GD87M8YaxKsmHGdPCoMNNyoRsxdU1z29G,2
3050,3GJVjTk5VseCLykqvxR5QAatHtT226Ufdo,5.0,99.0,104.0,1.0,1.0,0.0,3GJVjTk5VseCLykqvxR5QAatHtT226Ufdo,2
3055,3GPXSUZdh4CqG9B1JMFmdUuEpmSRFSJPCh,0.0,103.0,103.0,0.0,1.0,1.0,3GPXSUZdh4CqG9B1JMFmdUuEpmSRFSJPCh,2
3056,3GSCQh8DixptPr3QML4MFsToQAC5GQGQoA,251.0,0.0,251.0,1.0,0.0,-1.0,3GSCQh8DixptPr3QML4MFsToQAC5GQGQoA,2
3057,3GVPbnXCwcZ3pWbpSp3z7Wd1vQvBPZ79m2,251.0,0.0,251.0,1.0,0.0,-1.0,3GVPbnXCwcZ3pWbpSp3z7Wd1vQvBPZ79m2,2
3058,3GWPt3gcEbHxsQ9pErkgCvYw1BonPW2t4A,753.0,0.0,753.0,3.0,0.0,-3.0,3GWPt3gcEbHxsQ9pErkgCvYw1BonPW2t4A,2
3059,3GWkC5jm21kP2KX9r6BjJ5FZ9qr835xxzQ,501.0,0.0,501.0,2.0,0.0,-2.0,3GWkC5jm21kP2KX9r6BjJ5FZ9qr835xxzQ,2
